SocialSecurityNumberValue|StatusID
748-17-0891|1
303-11-1693|1
604-34-6714|1
731-31-3370|1
843-93-9660|1
089-73-7795|1
018-78-6280|1
021-49-7121|1
225-17-0684|1
322-64-4992|1
972-36-0608|1
132-28-5925|1
297-76-1469|1
850-54-7796|1
444-25-1471|1
803-58-9476|1
343-59-1362|1
210-89-0012|1
812-73-6787|1
377-08-9438|1
101-28-7008|1
172-76-9463|1
276-71-6543|1
374-79-9703|1
633-17-2376|1
848-58-2390|1
565-42-5769|1
121-97-0451|1
363-76-4686|1
060-32-5520|1
913-92-6831|1
203-75-2617|1
079-27-4870|1
201-53-8730|1
294-96-8037|1
166-58-7247|1
763-96-1519|1
440-81-6575|1
367-98-3032|1
656-81-9968|1
478-22-3921|1
103-46-8710|1
287-43-4177|1
975-77-3037|1
752-37-8937|1
704-82-0094|1
242-20-1859|1
744-30-3563|1
400-47-1082|1
026-83-7690|1
958-42-4632|1
490-72-3108|1
481-19-5099|1
932-87-1471|1
307-78-1938|1
848-69-4476|1
764-66-1529|1
294-42-6119|1
811-73-9204|1
036-70-9858|1
763-26-5936|1
649-02-3467|1
840-26-6414|1
583-23-6363|1
499-31-3185|1
039-44-5085|1
163-55-7861|1
660-26-1730|1
616-66-0086|1
851-68-9888|1
390-45-4890|1
524-17-6170|1
553-66-7702|1
847-01-4259|1
806-18-4403|1
517-79-1058|1
294-77-2973|1
412-87-1502|1
200-11-9998|1
421-04-3528|1
338-98-5827|1
652-20-7776|1
148-97-1389|1
701-49-7783|1
738-32-5443|1
360-85-0809|1
732-10-8702|1
902-56-9069|1
691-97-5719|1
339-33-0676|1
617-14-6259|1
417-51-0184|1
843-16-9882|1
662-37-8190|1
966-59-2869|1
519-67-5579|1
606-84-2478|1
919-69-9328|1
483-44-4314|1
676-96-2142|1
206-81-6511|1
072-09-3525|1
153-32-8063|1
526-52-7008|1
093-07-7303|1
052-93-9659|1
620-18-3048|1
015-73-4848|1
819-70-4448|1
693-93-0737|1
587-17-1927|1
774-46-5607|1
168-89-5075|1
934-37-3529|1
751-08-3225|1
547-82-6179|1
203-43-4995|1
466-06-7883|1
909-19-0755|1
167-25-3863|1
907-46-3860|1
732-93-3496|1
508-32-6131|1
170-88-0402|1
458-68-8060|1
951-26-6532|1
163-28-8716|1
827-49-5034|1
574-13-1118|1
405-86-2652|1
485-01-6441|1
122-03-9073|1
966-02-1409|1
973-04-5080|1
005-04-5481|1
459-01-3700|1
982-95-9292|1
422-01-9786|1
515-08-9688|1
882-16-8175|1
238-11-4537|1
348-68-8818|1
396-34-6589|1
898-98-2436|1
512-19-2342|1
364-82-4576|1
955-12-1144|1
742-42-9073|1
336-07-9974|1
665-61-9460|1
938-09-8603|1
324-73-9349|1
055-66-3487|1
666-07-6699|1
711-09-9723|1
685-91-8148|1
744-15-2587|1
511-92-0438|1
703-50-6816|1
546-02-6213|1
884-73-7305|1
713-96-9009|1
383-19-4540|1
299-31-1653|1
109-29-0516|1
445-04-3386|1
934-65-1531|1
183-92-4557|1
687-43-1568|1
816-62-2394|1
254-51-6449|1
727-78-3326|1
939-99-1234|1
072-30-7209|1
361-45-8416|1
094-40-6383|1
992-26-4650|1
343-61-3615|1
468-70-8098|1
275-03-5330|1
744-57-5688|1
215-05-8013|1
520-38-5071|1
719-51-0328|1
215-86-3481|1
432-82-4755|1
614-59-0249|1
518-82-3616|1
774-91-8965|1
284-26-0803|1
523-66-9725|1
590-33-7356|1
152-15-3995|1
041-57-0208|1
132-28-7534|1
432-13-7480|1
014-04-8798|1
334-66-4316|1
508-23-7424|1
208-44-1356|1
904-24-1225|1
427-20-8406|1
061-62-5361|1
612-28-6757|1
076-57-0209|1
005-39-5510|1
608-34-7823|1
149-27-2230|1
201-19-0038|1
541-09-1017|1
993-94-7059|1
264-14-3363|1
898-70-0772|1
912-37-5031|1
212-40-7561|1
204-26-0870|1
411-50-8384|1
192-60-0982|1
353-75-9667|1
899-23-0078|1
837-52-5425|1
435-62-3352|1
969-81-4383|1
684-11-6827|1
474-69-9700|1
279-93-8691|1
467-99-9302|1
916-13-5783|1
263-80-3457|1
608-91-3793|1
370-99-4780|1
070-08-8528|1
960-77-7817|1
421-24-4461|1
649-72-3981|1
156-72-9039|1
129-08-8195|1
098-43-2302|1
078-92-3891|1
964-17-8174|1
989-36-9014|1
059-32-1072|1
205-41-6194|1
118-32-1594|1
088-05-7619|1
484-27-4038|1
181-11-0842|1
442-48-8366|1
560-27-5660|1
248-99-1557|1
464-99-6060|1
964-43-8721|1
545-59-4114|1
291-95-3132|1
285-02-7554|1
660-02-3869|1
468-59-6520|1
985-78-0639|1
733-55-8826|1
065-50-0430|1
541-95-4125|1
464-65-3222|1
553-13-6143|1
889-94-6784|1
992-89-1564|1
771-16-4685|1
082-90-2619|1
179-78-3985|1
504-48-2125|1
542-23-8837|1
989-48-0904|1
369-75-9941|1
900-82-3576|1
433-11-8868|1
772-58-6539|1
973-99-8948|1
907-96-3905|1
414-98-5997|1
781-36-1773|1
014-96-1750|1
110-02-8923|1
730-90-4597|1
588-62-1393|1
163-87-3366|1
111-65-7927|1
375-41-2012|1
744-53-4857|1
318-63-2686|1
493-57-4962|1
491-59-3880|1
817-88-8606|1
183-33-0957|1
994-05-6781|1
194-39-3688|1
755-74-0920|1
054-31-3355|1
807-41-9553|1
976-27-4300|1
689-79-3765|1
624-24-3249|1
963-10-0368|1
751-35-9837|1
476-92-3246|1
697-38-3647|1
523-55-1446|1
117-56-8894|1
177-44-2721|1
161-68-1812|1
433-84-6173|1
431-49-5315|1
719-37-8045|1
353-23-2881|1
332-01-3997|1
109-58-3751|1
011-11-0257|1
590-45-7188|1
286-57-2299|1
487-45-7980|1
053-80-4139|1
855-32-5047|1
367-05-4348|1
793-97-0098|1
560-17-3198|1
856-78-5579|1
490-07-8612|1
897-15-5735|1
156-84-3877|1
898-15-9211|1
302-23-9236|1
007-30-4279|1
874-48-6856|1
895-74-5329|1
940-22-1322|1
016-04-2833|1
399-43-7874|1
672-99-3788|1
936-16-6530|1
840-70-4765|1
117-47-8999|1
514-49-7457|1
087-55-8693|1
892-98-3085|1
872-59-3266|1
328-95-9318|1
441-14-8116|1
105-50-7164|1
134-63-2348|1
545-07-1446|1
775-04-7762|1
209-78-2738|1
633-43-7264|1
387-93-4767|1
414-51-4466|1
479-80-4026|1
053-61-1992|1
721-40-5607|1
665-02-9686|1
184-38-8619|1
511-54-4841|1
725-12-9484|1
532-66-8168|1
053-69-5300|1
206-06-2096|1
335-69-9922|1
270-65-8297|1
832-49-4611|1
945-06-6349|1
216-54-7652|1
305-45-0468|1
864-87-3887|1
992-69-3902|1
498-94-1367|1
586-99-9131|1
669-52-3441|1
351-33-3223|1
976-91-7252|1
033-68-0486|1
023-78-0633|1
314-32-1190|1
052-75-2459|1
483-34-1795|1
821-34-0013|1
602-77-7080|1
693-25-4934|1
548-28-5380|1
291-86-2143|1
443-33-5358|1
322-83-1965|1
340-96-9098|1
327-19-6301|1
018-53-2516|1
667-19-1748|1
165-53-9876|1
321-38-1420|1
018-34-4326|1
555-48-5031|1
525-03-4521|1
904-61-4191|1
710-17-5086|1
983-48-3727|1
092-28-5871|1
078-67-7122|1
242-88-0903|1
363-13-3344|1
227-13-9543|1
394-31-4933|1
764-78-4946|1
407-80-1620|1
178-12-9253|1
832-95-0242|1
666-18-0494|1
615-23-0992|1
555-93-6635|1
720-32-5945|1
413-17-8963|1
118-68-4868|1
465-32-8574|1
016-22-6957|1
878-68-4735|1
425-90-5625|1
787-41-9234|1
067-70-9448|1
285-61-8923|1
855-84-3650|1
829-05-4718|1
900-99-6397|1
266-06-4350|1
439-37-6408|1
167-65-9624|1
354-73-5448|1
626-13-0395|1
101-93-9038|1
671-35-4649|1
951-83-0664|1
594-61-4774|1
493-19-1756|1
224-97-6908|1
833-16-8394|1
128-35-0418|1
283-90-0462|1
982-93-8747|1
348-23-7092|1
326-73-1101|1
568-23-6471|1
175-32-2277|1
369-84-7579|1
164-67-4654|1
787-13-7589|1
854-79-9701|1
200-97-5852|1
862-39-4473|1
419-96-9013|1
192-25-3803|1
768-17-4568|1
066-65-7489|1
044-66-8453|1
612-76-5042|1
284-12-2252|1
581-20-8016|1
116-49-4374|1
739-13-7551|1
525-70-8407|1
200-75-3451|1
327-18-5973|1
378-40-5071|1
009-72-4737|1
011-81-1332|1
125-59-2149|1
081-58-2692|1
222-83-7735|1
100-08-7532|1
942-03-0416|1
701-54-9502|1
908-84-9027|1
500-29-5815|1
906-90-7239|1
718-57-4741|1
328-11-6834|1
304-61-5373|1
540-44-1275|1
571-97-9180|1
571-23-1016|1
844-44-3663|1
466-31-1810|1
523-11-9663|1
231-62-3027|1
633-18-6721|1
545-50-2659|1
300-77-9698|1
070-64-4148|1
504-16-0967|1
822-34-8661|1
984-92-0589|1
480-07-4715|1
358-26-2652|1
293-80-0040|1
717-08-9896|1
235-90-2697|1
455-03-4737|1
652-27-4549|1
132-77-7959|1
951-96-1454|1
085-70-7651|1
101-25-6958|1
244-16-1114|1
201-19-2515|1
001-01-9671|1
965-35-5649|1
425-27-2547|1
827-37-3105|1
393-33-6566|1
604-35-2885|1
675-41-2914|1
120-21-1039|1
239-62-8281|1
294-99-7535|1
159-26-8386|1
223-65-2658|1
488-17-4215|1
231-53-6915|1
890-26-3333|1
455-71-9132|1
040-64-8050|1
823-52-7813|1
960-88-7974|1
863-72-7360|1
737-13-2791|1
501-67-1128|1
472-17-6809|1
391-12-1826|1
867-45-8799|1
600-23-9515|1
770-78-9091|1
914-26-3508|1
948-34-7295|1
058-26-7707|1
468-62-4388|1
685-49-3950|1
413-39-5887|1
221-98-5374|1
233-65-5239|1
622-95-0807|1
901-36-6517|1
846-10-9427|1
827-82-8767|1
928-55-3332|1
383-42-9081|1
910-92-4916|1
743-18-9502|1
485-19-8396|1
363-55-8013|1
372-68-6063|1
827-33-3796|1
649-16-9019|1
119-62-5318|1
496-86-6723|1
518-48-8367|1
256-83-5685|1
629-32-7258|1
033-87-7744|1
131-42-1728|1
812-48-5426|1
142-46-1394|1
271-11-2268|1
953-73-2586|1
007-79-3001|1
959-25-3228|1
278-96-7033|1
003-11-7127|1
233-74-3604|1
880-79-4472|1
605-52-7392|1
729-31-1395|1
989-36-4035|1
533-25-3827|1
610-30-1031|1
310-62-5310|1
426-08-6311|1
452-85-4501|1
469-81-3757|1
830-90-7128|1
779-39-3068|1
779-35-2159|1
519-28-4843|1
161-97-8931|1
919-74-7186|1
321-39-8053|1
609-92-1192|1
829-46-7221|1
816-16-6659|1
289-26-4976|1
764-16-4458|1
690-75-8579|1
076-83-9535|1
887-79-3463|1
047-27-1020|1
738-53-1075|1
731-15-4164|1
570-22-9858|1
594-95-9352|1
585-96-1949|1
550-23-0171|1
986-40-8113|1
447-23-9911|1
860-25-5624|1
851-72-1323|1
773-78-1897|1
620-08-6212|1
558-56-1111|1
082-20-9389|1
460-10-8042|1
922-49-8670|1
758-34-5604|1
329-06-8682|1
291-29-3035|1
117-87-9040|1
854-72-4980|1
853-82-1670|1
745-96-8854|1
574-99-6725|1
906-90-2035|1
872-98-1318|1
187-93-7535|1
695-10-3851|1
572-44-7228|1
322-33-7872|1
318-44-6868|1
207-23-4747|1
441-61-2762|1
637-18-5267|1
981-19-3459|1
888-42-1544|1
665-42-3036|1
172-93-9330|1
151-16-6256|1
113-28-3772|1
444-42-6349|1
099-26-5493|1
985-70-6784|1
729-43-3808|1
855-55-7606|1
227-71-9080|1
040-68-0203|1
568-66-9113|1
484-15-5128|1
754-06-0685|1
849-33-3248|1
899-20-7530|1
891-88-9290|1
796-90-7244|1
476-93-9867|1
922-32-3797|1
173-92-4451|1
717-08-5978|1
357-87-7675|1
723-61-1100|1
037-23-6424|1
610-88-1035|1
056-95-3565|1
008-34-8301|1
978-25-7817|1
296-10-7205|1
924-56-8299|1
133-58-1328|1
623-14-2544|1
727-54-3176|1
985-17-2691|1
819-76-6702|1
083-86-0564|1
883-86-3595|1
024-17-5886|1
615-74-8311|1
816-07-7831|1
047-80-0536|1
280-90-6505|1
510-98-7483|1
849-33-4145|1
039-03-1668|1
561-16-4825|1
112-22-2266|1
664-05-6940|1
470-11-4167|1
544-01-3927|1
423-91-4810|1
534-93-3694|1
216-54-8566|1
020-57-8793|1
308-04-5379|1
945-98-1426|1
422-06-5789|1
349-70-8474|1
557-38-7574|1
360-81-7937|1
234-96-9783|1
356-43-4180|1
933-50-0838|1
797-35-6206|1
626-10-6412|1
347-36-0073|1
157-53-1255|1
274-13-9543|1
813-08-2064|1
633-97-5557|1
612-85-7296|1
063-78-6070|1
901-95-6083|1
120-02-4799|1
059-62-7084|1
958-72-6128|1
206-21-0267|1
750-21-2841|1
668-96-8431|1
024-54-3512|1
212-30-5266|1
528-19-4895|1
891-56-3060|1
035-45-4037|1
399-04-5139|1
645-22-4979|1
246-85-3521|1
593-43-7685|1
529-86-6527|1
446-40-8261|1
764-87-4107|1
257-90-7118|1
953-53-4389|1
219-07-1596|1
307-18-7630|1
623-35-1671|1
770-03-7444|1
345-78-6863|1
999-62-8723|1
758-99-3238|1
837-45-1685|1
480-27-5693|1
993-15-1281|1
802-69-6845|1
059-03-7881|1
193-29-2554|1
006-90-5105|1
486-67-3718|1
082-42-0990|1
724-26-2900|1
839-20-5318|1
116-38-6221|1
991-82-9017|1
194-63-2094|1
039-96-3306|1
060-29-7508|1
898-80-3315|1
617-75-0929|1
813-35-7699|1
796-40-8517|1
470-27-8839|1
838-96-4969|1
153-94-6451|1
166-20-4597|1
354-81-2763|1
301-45-7073|1
042-03-1322|1
348-82-4512|1
958-23-4426|1
439-30-0308|1
852-20-4289|1
050-72-3613|1
326-20-0055|1
833-90-3426|1
106-73-6054|1
871-27-9409|1
816-51-9045|1
063-75-3762|1
719-13-4423|1
433-88-7401|1
055-71-6420|1
614-32-0068|1
031-31-0884|1
915-97-2459|1
702-21-1148|1
789-25-0942|1
845-09-9592|1
502-62-7896|1
127-79-4392|1
053-33-6012|1
919-89-3212|1
266-78-1934|1
700-49-4183|1
599-84-9596|1
852-90-5365|1
659-36-5479|1
262-93-8797|1
348-59-7928|1
781-55-0914|1
852-49-5243|1
568-97-9731|1
487-99-0830|1
924-44-4281|1
921-09-7511|1
676-25-2459|1
999-65-7207|1
253-47-4289|1
891-79-4007|1
721-57-3059|1
528-48-2269|1
102-84-0031|1
894-04-8627|1
986-37-9057|1
454-73-9242|1
120-34-8407|1
129-67-3397|1
547-78-9033|1
371-60-0208|1
096-67-1870|1
572-76-4251|1
777-40-9521|1
202-82-2409|1
748-78-2162|1
383-02-2837|1
815-80-7333|1
505-77-4512|1
560-59-8985|1
966-98-7030|1
324-73-2491|1
982-80-3547|1
676-41-5997|1
481-67-3379|1
972-91-5205|1
600-38-8905|1
124-17-7683|1
620-56-7996|1
288-59-9048|1
736-02-1729|1
526-81-4149|1
249-87-0883|1
991-76-9831|1
861-71-5990|1
684-34-1233|1
396-53-8530|1
930-96-2122|1
008-84-8175|1
934-70-1758|1
449-69-2079|1
450-94-4015|1
427-95-8654|1
923-72-0408|1
432-61-6149|1
907-26-4566|1
170-93-2212|1
676-89-0583|1
052-80-0526|1
960-52-9681|1
597-32-1739|1
912-54-0708|1
775-41-7673|1
198-26-3803|1
258-47-8095|1
812-50-3519|1
597-10-5808|1
361-76-7681|1
954-77-8029|1
150-40-1350|1
349-47-4356|1
897-33-4087|1
867-52-0658|1
544-14-8502|1
689-97-6786|1
841-42-4195|1
249-24-3067|1
701-36-4179|1
387-24-5489|1
406-95-7693|1
268-62-0137|1
632-85-7910|1
944-36-1468|1
401-94-9785|1
286-06-9685|1
730-67-7938|1
090-12-3545|1
384-90-1585|1
828-65-1027|1
018-51-0893|1
859-46-5619|1
297-28-5064|1
836-06-1230|1
887-89-0583|1
273-84-2943|1
328-42-3104|1
449-66-5648|1
755-32-8442|1
415-88-7247|1
855-80-2006|1
688-92-8504|1
058-54-4841|1
417-98-7768|1
462-89-6146|1
671-20-2175|1
296-11-0531|1
864-50-2335|1
792-57-8533|1
524-11-1450|1
717-88-3919|1
781-98-2531|1
922-20-9692|1
208-22-3067|1
810-91-4251|1
533-98-7627|1
950-09-1144|1
627-12-7738|1
672-99-3037|1
967-89-3585|1
997-53-4364|1
339-70-1080|1
385-68-9125|1
362-75-0027|1
248-09-8953|1
746-06-5889|1
808-26-5812|1
091-57-0205|1
031-10-7630|1
618-11-9904|1
949-95-3032|1
611-21-6823|1
870-47-2124|1
317-15-3067|1
850-59-3359|1
112-38-0302|1
878-92-9370|1
715-16-6373|1
777-90-9586|1
416-31-6080|1
345-76-5706|1
922-41-7930|1
699-64-8777|1
213-87-5829|1
377-49-1102|1
275-24-9857|1
684-91-7124|1
733-74-1846|1
054-24-7965|1
666-83-3041|1
723-45-1625|1
604-97-3816|1
736-92-1765|1
543-41-7411|1
153-66-0493|1
354-34-6675|1
527-50-6662|1
972-73-3896|1
895-61-0275|1
386-87-1775|1
996-04-8039|1
574-49-4218|1
421-77-5190|1
728-54-3123|1
809-15-5067|1
971-58-0740|1
136-70-8964|1
129-14-3309|1
638-75-7227|1
773-71-3601|1
354-35-0593|1
998-55-3785|1
937-58-1762|1
627-93-5660|1
149-80-9640|1
354-17-5899|1
883-92-0316|1
953-25-1697|1
281-86-8950|1
473-93-7387|1
699-65-0635|1
159-38-1885|1
253-81-5953|1
129-04-0018|1
897-51-7654|1
331-98-3400|1
367-29-5869|1
133-89-7845|1
329-40-0994|1
889-72-6789|1
483-46-6428|1
437-92-2862|1
503-98-4243|1
775-10-3534|1
994-75-8900|1
030-06-7429|1
404-95-8869|1
555-11-6519|1
152-57-7576|1
279-83-9735|1
090-36-0924|1
916-64-5700|1
359-46-5793|1
479-82-9910|1
915-59-1829|1
234-14-1353|1
894-30-3453|1
357-49-7673|1
792-92-3580|1
990-29-3623|1
529-23-1592|1
451-68-7377|1
261-08-1100|1
320-67-5950|1
164-92-1228|1
895-64-5149|1
469-91-4281|1
622-39-5317|1
628-73-8778|1
325-13-7163|1
212-37-1750|1
217-95-6041|1
832-47-9048|1
445-97-0599|1
026-57-6279|1
750-20-5606|1
644-89-2891|1
843-52-3673|1
934-90-8392|1
627-82-9536|1
860-93-9539|1
394-11-3028|1
420-94-9741|1
519-07-1742|1
610-03-9458|1
368-60-8099|1
903-87-5400|1
317-68-2283|1
427-37-8462|1
807-28-0446|1
765-21-6428|1
951-58-0365|1
106-63-4666|1
325-33-2462|1
586-13-8321|1
115-24-4979|1
422-57-3091|1
030-72-9441|1
414-54-2556|1
725-96-7390|1
457-61-6638|1
929-75-8595|1
531-66-4386|1
909-26-9654|1
343-58-5479|1
294-73-5546|1
396-31-1360|1
349-39-7167|1
735-73-4807|1
698-54-0426|1
781-38-6653|1
727-86-7179|1
582-66-3722|1
972-58-5741|1
060-51-3039|1
344-68-1451|1
396-12-8120|1
701-33-6540|1
603-11-2261|1
947-20-0183|1
379-83-1214|1
396-13-8818|1
300-61-7100|1
830-71-0738|1
183-42-7289|1
562-29-8741|1
413-39-0495|1
336-30-4177|1
231-08-0509|1
012-13-7605|1
492-63-4629|1
354-59-7507|1
453-66-3835|1
422-05-0703|1
435-57-4083|1
738-52-9060|1
925-05-8190|1
352-53-8023|1
968-05-5304|1
703-17-0489|1
831-29-4913|1
949-34-0763|1
611-83-8298|1
978-11-6260|1
491-99-3482|1
979-90-7361|1
010-49-5612|1
145-09-0833|1
941-14-1011|1
660-39-5504|1
221-75-4976|1
335-59-7547|1
579-49-2280|1
332-13-6901|1
077-94-9319|1
193-86-5435|1
454-98-1426|1
794-69-6734|1
488-68-2027|1
408-01-1984|1
975-95-4433|1
280-76-3603|1
129-16-3996|1
593-40-4152|1
508-68-3647|1
871-07-1393|1
152-75-2786|1
558-21-3957|1
408-43-0548|1
824-84-9049|1
552-17-4773|1
030-36-1772|1
247-79-1891|1
572-07-7053|1
144-86-5892|1
727-29-0169|1
309-62-6175|1
064-26-2596|1
919-42-7439|1
048-87-3318|1
306-31-3089|1
495-05-2294|1
937-48-3205|1
188-62-2721|1
950-58-6838|1
573-41-3457|1
806-68-1401|1
038-52-2305|1
288-49-9142|1
218-11-9393|1
433-20-9249|1
857-27-7603|1
396-65-8193|1
360-79-8074|1
696-13-9923|1
346-12-6770|1
576-35-0039|1
398-24-1913|1
192-27-7889|1
079-21-5529|1
315-72-3688|1
381-75-4251|1
347-10-3135|1
923-18-7644|1
526-45-8909|1
333-34-3941|1
238-94-3752|1
237-64-7634|1
935-04-9579|1
734-66-9985|1
971-32-4421|1
267-05-0693|1
439-32-3671|1
567-99-0206|1
364-65-1695|1
240-87-7946|1
300-86-9261|1
395-84-2651|1
178-08-0783|1
605-45-7191|1
467-61-4272|1
315-95-8590|1
323-26-4020|1
821-89-0263|1
027-67-9436|1
355-87-9896|1
594-69-1631|1
164-43-8065|1
073-58-4775|1
177-09-9665|1
991-83-8697|1
648-10-3851|1
593-05-7002|1
311-91-6121|1
393-48-9651|1
900-37-1697|1
322-82-2045|1
089-02-7493|1
556-31-1799|1
621-25-3754|1
382-15-1711|1
436-83-0606|1
157-38-5705|1
559-76-8248|1
290-29-7792|1
551-77-9548|1
841-18-2089|1
308-85-2658|1
762-90-8220|1
121-10-7964|1
206-97-8062|1
325-92-7716|1
441-95-6480|1
904-74-9888|1
599-76-0617|1
380-80-7277|1
970-01-5330|1
225-78-0700|1
167-08-2898|1
905-67-9281|1
239-04-2870|1
774-35-7888|1
019-96-3547|1
008-11-8136|1
307-93-4291|1
220-71-0927|1
204-38-1034|1
095-15-0871|1
264-98-1933|1
736-16-8551|1
482-54-2837|1
720-66-7075|1
702-82-4095|1
273-36-8345|1
373-96-8949|1
719-91-8425|1
641-94-3652|1
197-70-2910|1
825-15-8855|1
200-51-3732|1
595-28-8063|1
500-53-5743|1
530-59-2708|1
721-52-8833|1
683-93-0215|1
269-72-1880|1
192-54-0622|1
351-10-2117|1
490-29-8346|1
992-89-5218|1
822-50-3147|1
037-68-0787|1
029-87-4368|1
321-19-3310|1
572-92-4285|1
482-51-7697|1
270-56-4229|1
697-01-9665|1
311-25-1870|1
595-01-2410|1
739-54-6921|1
749-90-0161|1
569-65-2540|1
942-24-8477|1
751-87-3545|1
731-78-1761|1
783-01-7707|1
065-72-3389|1
099-13-4942|1
348-72-4325|1
891-43-8639|1
196-58-6522|1
639-82-0197|1
413-91-8671|1
516-33-3155|1
575-94-1363|1
612-58-4657|1
011-81-0016|1
470-67-8141|1
353-65-7752|1
522-22-9215|1
821-06-8069|1
983-55-2906|1
702-10-9563|1
157-37-0949|1
903-55-3964|1
024-52-1781|1
358-73-1455|1
966-88-6221|1
862-72-9060|1
838-29-1727|1
245-89-6927|1
945-69-2756|1
509-59-3909|1
845-91-4875|1
509-85-4407|1
906-57-1258|1
418-33-1264|1
597-17-4844|1
776-85-1705|1
185-13-8299|1
385-86-8066|1
783-91-4803|1
402-95-8548|1
121-51-9321|1
787-51-8263|1
658-46-0263|1
182-95-1589|1
780-42-9558|1
047-65-7265|1
209-17-8395|1
106-33-4703|1
561-46-0457|1
681-72-9425|1
960-50-6086|1
271-30-8149|1
194-81-6518|1
658-12-3974|1
145-01-1655|1
671-60-4437|1
850-73-2647|1
753-20-7885|1
016-02-1911|1
462-23-0512|1
780-97-7315|1
084-22-4512|1
550-51-1235|1
141-85-8371|1
075-55-0515|1
442-96-3205|1
305-89-8567|1
602-83-9885|1
678-21-3108|1
820-26-2813|1
624-73-5839|1
601-87-1411|1
666-06-7821|1
714-12-0951|1
320-71-8851|1
428-68-6436|1
737-57-0547|1
870-16-3363|1
195-18-1469|1
743-41-0145|1
141-73-2538|1
842-52-1199|1
253-47-6727|1
910-77-9005|1
538-59-7691|1
761-28-1203|1
104-25-5277|1
667-09-6823|1
227-75-5752|1
248-41-6987|1
994-92-6547|1
767-57-3906|1
841-48-1929|1
765-18-2049|1
970-82-7969|1
155-33-5664|1
567-43-8970|1
027-64-1554|1
487-47-6471|1
571-61-7635|1
545-01-0679|1
974-91-8535|1
246-77-0170|1
379-92-8036|1
927-34-0761|1
323-69-2565|1
885-08-4213|1
009-68-9735|1
801-96-2832|1
499-28-1004|1
743-27-8624|1
429-22-1688|1
137-99-9102|1
943-90-5615|1
549-19-5124|1
094-10-3014|1
080-17-7772|1
391-68-5432|1
342-54-3251|1
095-18-9487|1
570-74-4897|1
916-63-6504|1
941-50-1177|1
907-19-6992|1
346-94-1640|1
859-46-4918|1
461-71-8683|1
981-42-1172|1
323-35-5840|1
319-09-6848|1
843-05-8246|1
961-37-1619|1
072-63-5536|1
862-16-6012|1
184-18-9780|1
078-05-7439|1
379-48-0764|1
833-63-4642|1
081-59-3266|1
373-59-2822|1
067-62-4109|1
433-07-1432|1
874-39-5688|1
003-79-8265|1
938-60-5558|1
267-80-2479|1
139-25-3085|1
840-94-6046|1
608-02-4096|1
361-88-7847|1
835-70-0396|1
272-79-5305|1
191-75-1086|1
835-21-6595|1
175-38-6946|1
250-89-0339|1
908-81-7902|1
079-24-3482|1
973-23-6819|1
806-82-0531|1
733-51-5038|1
784-17-0886|1
787-67-8036|1
026-08-0474|1
140-31-0418|1
649-66-5630|1
910-36-1154|1
376-45-0677|1
994-75-4659|1
691-30-5693|1
848-39-9263|1
056-11-6893|1
156-39-2102|1
606-46-2284|1
230-88-7365|1
743-93-9292|1
307-33-5613|1
119-89-4658|1
937-36-0621|1
436-79-4103|1
623-10-3690|1
235-18-6929|1
121-09-2029|1
353-49-2739|1
353-31-8958|1
887-15-5689|1
331-25-8172|1
537-39-9729|1
008-73-4877|1
461-12-7436|1
627-72-6014|1
800-98-3671|1
859-99-7063|1
044-62-8554|1
726-95-8313|1
288-76-5923|1
570-06-2122|1
493-11-5381|1
593-09-7108|1
396-23-4471|1
206-66-9662|1
459-72-7739|1
672-55-3207|1
529-03-1498|1
862-29-6296|1
961-81-4308|1
142-72-9635|1
895-89-0668|1
531-14-6144|1
064-21-8972|1
656-46-7693|1
260-83-9616|1
889-27-2288|1
058-61-2134|1
272-05-0234|1
063-63-8175|1
908-63-2759|1
280-26-5060|1
484-31-7696|1
899-92-5911|1
160-61-3459|1
424-87-5641|1
381-60-4492|1
668-08-5430|1
202-09-1056|1
750-62-8496|1
044-47-5035|1
797-16-5757|1
621-38-2090|1
264-77-5285|1
192-98-3394|1
638-89-0057|1
867-84-1687|1
459-68-0273|1
368-24-5587|1
733-08-1703|1
400-73-6860|1
920-85-4589|1
088-36-4544|1
770-80-4962|1
355-12-8275|1
920-48-0828|1
204-56-1863|1
100-88-7757|1
681-58-7868|1
476-43-9144|1
018-88-2983|1
039-86-0424|1
842-27-1338|1
880-55-5353|1
551-10-0460|1
672-11-5650|1
200-45-7644|1
476-53-5136|1
984-30-8507|1
910-24-2719|1
672-61-9340|1
540-75-9136|1
198-32-2541|1
785-08-2040|1
949-32-0144|1
651-55-7853|1
730-01-4800|1
222-28-9810|1
150-54-3593|1
784-06-5625|1
192-93-0330|1
862-21-9387|1
601-02-3442|1
133-47-7877|1
311-42-3693|1
560-53-2062|1
499-33-7519|1
066-18-2306|1
792-45-3348|1
953-39-2121|1
554-41-2616|1
691-59-1460|1
171-09-1147|1
076-05-5372|1
441-60-5338|1
692-91-8619|1
612-59-0142|1
153-29-7217|1
810-13-7518|1
802-07-7583|1
604-65-6214|1
133-58-0615|1
526-62-8209|1
224-39-4399|1
092-42-2834|1
215-62-5830|1
697-10-5392|1
473-34-8005|1
198-40-1276|1
540-88-4675|1
394-37-0170|1
356-47-4015|1
915-31-0196|1
472-17-2918|1
042-39-2001|1
574-07-8619|1
438-59-5019|1
169-11-9705|1
219-13-3071|1
821-93-1767|1
933-98-7381|1
354-83-0208|1
423-73-9518|1
882-30-3153|1
